Packet,Latency_us,Result
75094,505.6,1
75095,510.1,1
75096,390.3,1
75097,401.4,0
75098,390.7,1
75099,391.0,1
75100,398.5,1
75101,386.7,1
75102,523.0,1
75103,399.0,1
75104,386.9,1
75105,397.1,1
75106,523.4,1
75107,392.6,1
75108,383.9,1
75109,395.8,1
75110,523.4,1
75111,390.2,1
75112,400.9,1
75113,387.4,1
75114,522.3,1
75115,409.2,1
75116,508.6,1
75117,388.7,1
75118,397.9,1
75119,390.1,1
75120,395.6,1
75121,397.9,1
75122,389.8,1
75123,535.9,1
75124,373.7,1
75125,388.1,1
75126,401.9,1
75127,527.7,1
75128,380.7,1
75129,393.2,1
75130,522.0,1
75131,467.3,1
75132,454.4,1
75133,400.8,1
75134,513.3,1
75135,395.6,1
75136,522.3,1
75137,527.9,1
75138,517.5,1
75139,388.8,1
75140,397.1,1
75141,392.0,1
75142,529.8,1
75143,389.8,1
75144,395.8,1
75145,383.5,1
75146,526.3,1
75147,398.5,1
75148,387.5,1
75149,388.3,1
75150,527.7,1
75151,393.4,1
75152,395.5,1
75153,528.1,1
75154,386.6,1
75155,389.4,1
75156,395.3,1
75157,521.4,1
75158,392.9,1
75159,398.7,1
75160,387.2,0
75161,391.7,1
75162,394.9,1
75163,529.9,1
75164,384.4,1
75165,393.2,1
75166,389.7,1
75167,525.0,1
75168,395.6,1
75169,527.6,1
75170,416.9,1
75171,505.3,1
75172,513.4,1
75173,528.4,1
75174,517.9,1
75175,391.5,1
75176,530.9,1
75177,388.8,1
75178,390.0,1
75179,402.4,1
75180,519.3,1
75181,387.4,0
75182,398.7,1
75183,388.3,1
75184,520.8,1
75185,394.0,1
75186,391.6,1
75187,392.2,1
75188,401.8,1
75189,385.6,1
75190,521.1,1
75191,399.7,1
75192,385.5,1
75193,427.2,1
75194,521.8,1
75195,494.2,1
75196,523.0,1
75197,520.6,1
75198,528.2,1
75199,516.0,1
75200,395.5,1
75201,400.8,1
75202,387.6,1
75203,520.4,1
75204,400.8,1
75205,388.0,1
75206,389.4,1
75207,529.1,1
75208,388.6,1
75209,389.7,1
75210,400.0,1
75211,390.9,1
75212,387.9,1
75213,401.1,1
75214,518.6,1
75215,385.0,1
75216,401.2,1
75217,388.5,1
75218,521.9,1
75219,530.2,1
75220,389.2,1
75221,391.5,1
75222,388.5,1
75223,526.1,1
75224,390.8,1
75225,394.4,1
75226,390.9,1
75227,574.2,1
75228,474.4,1
75229,526.3,1
75230,522.0,1
75231,391.1,1
75232,392.0,1
75233,531.7,1
75234,388.9,1
75235,388.6,1
75236,402.7,1
75237,384.2,1
75238,521.2,0
75239,401.4,1
75240,387.2,1
75241,388.7,1
75242,528.9,1
75243,393.1,1
75244,387.3,1
75245,400.8,0
75246,517.6,1
75247,389.9,1
75248,397.4,1
75249,389.5,1
75250,523.1,1
75251,395.8,1
75252,386.7,1
75253,392.2,1
75254,532.0,1
75255,387.9,1
75256,389.6,1
75257,401.2,1
75258,516.9,1
75259,391.0,1
75260,400.1,1
75261,387.4,1
75262,520.7,1
75263,400.8,1
75264,408.5,1
75265,368.2,1
75266,521.6,1
75267,397.8,1
75268,397.2,1
75269,510.6,1
75270,532.2,1
75271,389.7,1
75272,401.5,1
75273,385.2,1
75274,394.2,1
75275,394.3,1
75276,390.1,1
75277,389.1,1
75278,530.3,1
75279,390.3,1
75280,387.6,1
75281,404.5,1
75282,382.5,1
75283,526.2,1
75284,394.5,1
75285,394.2,1
75286,383.6,1
75287,539.5,1
75288,379.7,1
75289,389.5,1
75290,403.1,1
75291,516.1,1
75292,389.8,1
75293,396.9,1
75294,390.1,1
75295,520.5,1
75296,402.5,1
75297,388.1,1
75298,387.9,1
75299,530.9,1
75300,386.8,1
75301,410.2,1
75302,527.7,1
75303,518.7,1
75304,509.9,1
75305,514.4,1
75306,522.6,1
75307,397.6,1
75308,398.2,1
75309,389.2,1
75310,523.5,1
75311,389.3,1
75312,393.1,1
75313,396.1,1
75314,520.1,1
75315,392.3,1
75316,394.5,1
75317,390.5,1
75318,523.6,1
75319,392.3,1
75320,393.7,1
75321,397.2,1
75322,516.6,1
75323,395.1,1
75324,390.0,1
75325,392.9,1
75326,392.2,0
75327,524.4,1
75328,419.3,1
75329,363.5,1
75330,397.3,1
75331,522.1,1
75332,390.2,1
75333,393.0,1
75334,393.5,1
75335,521.9,1
75336,443.8,1
75337,481.3,1
75338,389.7,1
75339,390.0,1
75340,397.8,1
75341,383.2,1
75342,400.9,1
75343,515.7,1
75344,395.7,1
75345,396.1,1
75346,392.4,1
75347,519.9,1
75348,395.2,1
75349,387.6,1
75350,391.6,1
75351,533.6,1
75352,386.9,1
75353,388.9,1
75354,398.2,1
75355,520.9,1
75356,389.9,1
75357,400.7,1
75358,386.7,1
75359,526.0,1
75360,396.4,1
75361,387.8,1
75362,387.2,1
75363,401.4,1
75364,519.4,1
75365,387.9,1
75366,401.3,1
75367,387.3,1
75368,525.3,1
75369,394.3,1
75370,389.4,1
75371,388.8,1
75372,531.1,1
75373,387.9,1
75374,423.3,1
75375,499.3,1
75376,512.9,1
75377,526.2,1
75378,521.5,1
75379,524.1,1
75380,389.4,1
75381,393.4,1
75382,400.3,1
75383,519.8,1
75384,387.0,1
75385,400.9,1
75386,387.7,1
75387,522.3,1
75388,396.2,1
75389,390.8,1
75390,424.4,1
75391,494.7,1
75392,392.8,1
75393,392.4,1
75394,395.4,1
75395,517.7,1
75396,390.3,1
75397,436.0,1
75398,477.6,1
75399,574.9,1
75400,480.3,1
75401,526.1,1
75402,517.8,1
75403,388.6,1
75404,405.9,1
75405,381.0,1
75406,388.5,1
75407,531.7,1
75408,387.9,1
75409,432.7,1
75410,530.2,1
75411,629.4,1
75412,524.5,1
75413,387.6,1
75414,527.7,1
75415,517.2,1
75416,514.1,0
75417,525.3,1
75418,517.8,1
75419,390.0,1
75420,394.5,1
75421,561.5,1
75422,485.8,1
75423,390.9,1
75424,403.1,1
75425,515.8,1
75426,516.1,1
75427,543.2,1
75428,502.3,1
75429,393.2,1
75430,400.3,1
75431,391.7,1
75432,519.4,1
75433,391.8,1
75434,400.7,1
75435,386.1,1
75436,522.0,1
75437,398.4,1
75438,387.5,1
75439,394.7,1
75440,525.3,1
75441,389.1,1
75442,390.5,1
75443,398.1,1
75444,526.6,1
75445,385.5,1
75446,389.3,1
75447,394.2,1
75448,537.2,1
75449,389.7,1
75450,385.4,1
75451,390.9,1
75452,455.2,1
75453,460.6,1
75454,390.1,1
75455,398.2,1
75456,389.4,1
75457,521.6,1
75458,398.6,1
75459,392.5,1
75460,390.6,1
75461,530.5,1
75462,383.4,1
75463,390.9,1
75464,396.5,1
75465,521.2,1
75466,391.1,1
75467,397.1,1
75468,391.5,1
75469,527.0,1
75470,388.3,1
75471,392.7,1
75472,391.2,1
75473,530.4,1
75474,391.1,1
75475,387.6,1
75476,397.2,1
75477,519.0,1
75478,391.2,1
75479,396.7,1
75480,389.1,1
75481,537.4,1
75482,380.0,1
75483,394.3,1
75484,391.3,1
75485,534.1,1
75486,384.7,0
75487,391.0,1
75488,396.9,1
75489,389.9,1
75490,518.4,1
75491,396.7,1
75492,389.9,1
75493,391.3,1
75494,529.9,1
75495,389.0,1
75496,390.9,1
75497,398.0,1
75498,518.5,1
75499,396.7,1
75500,394.7,1
75501,388.9,1
75502,522.1,1
75503,394.5,1
75504,390.2,1
75505,392.6,1
75506,530.0,1
75507,386.5,1
75508,389.3,1
75509,397.0,1
75510,521.4,1
75511,395.6,1
75512,388.7,1
75513,389.6,0
75514,532.9,1
75515,385.7,1
75516,391.4,1
75517,402.8,1
75518,522.5,1
75519,384.9,1
75520,390.6,1
75521,395.6,1
75522,521.6,1
75523,401.6,1
75524,385.5,1
75525,389.2,1
75526,537.2,1
75527,387.1,1
75528,388.5,1
75529,400.1,1
75530,519.4,1
75531,388.6,1
75532,397.1,1
75533,388.2,1
75534,389.7,1
75535,533.0,1
75536,385.8,1
75537,389.1,1
75538,406.7,1
75539,512.8,1
75540,391.1,1
75541,398.0,1
75542,386.6,1
75543,526.1,1
75544,400.5,1
75545,388.0,1
75546,516.3,1
75547,400.6,1
75548,388.2,1
75549,389.1,1
75550,531.3,1
75551,389.6,1
75552,388.1,1
75553,403.7,1
75554,384.2,1
75555,550.5,1
75556,511.8,1
75557,509.8,1
75558,390.1,1
75559,401.2,1
75560,381.1,1
75561,396.0,1
75562,395.6,1
75563,388.3,1
75564,403.9,1
75565,386.8,1
75566,385.4,1
75567,526.4,0
75568,391.7,1
75569,391.1,1
75570,395.4,1
75571,524.0,1
75572,400.2,1
75573,384.5,1
75574,523.5,1
75575,417.1,1
75576,499.2,1
75577,390.2,1
75578,397.1,1
75579,394.2,1
75580,390.2,1
75581,398.6,1
75582,515.9,1
75583,395.6,1
75584,390.9,1
75585,390.6,1
75586,393.4,1
75587,395.3,1
75588,519.4,1
75589,391.8,1
75590,527.8,1
75591,389.9,1
75592,392.1,1
75593,412.9,1
75594,527.1,1
75595,502.3,1
75596,387.9,1
75597,391.0,1
75598,397.3,1
75599,389.7,1
75600,391.5,1
75601,406.9,1
75602,384.1,1
75603,388.9,1
75604,532.1,1
75605,388.0,1
75606,518.5,1
75607,401.1,1
75608,385.2,1
75609,390.0,1
75610,530.9,1
75611,388.1,1
75612,389.0,1
75613,406.2,1
75614,514.6,1
75615,388.2,1
75616,427.4,1
75617,492.3,1
75618,388.7,1
75619,404.6,1
75620,382.8,1
75621,390.9,1
75622,530.4,1
75623,388.3,1
75624,388.7,1
75625,405.1,1
75626,384.0,1
75627,388.6,1
75628,399.7,1
75629,521.0,1
75630,526.8,1
75631,399.0,1
75632,381.5,1
75633,394.5,1
75634,521.8,1
75635,392.0,1
75636,408.8,1
75637,377.7,1
75638,388.7,1
75639,401.0,1
75640,386.4,1
75641,520.9,1
75642,564.8,1
75643,491.3,1
75644,517.9,1
75645,526.3,1
75646,391.3,1
75647,400.6,1
75648,516.5,1
75649,524.3,1
75650,388.5,1
75651,393.0,1
75652,397.8,1
75653,389.4,1
75654,392.0,1
75655,399.2,1
75656,385.8,1
75657,525.2,1
75658,401.3,1
75659,384.5,1
75660,395.6,1
75661,525.5,1
75662,385.2,1
75663,392.0,1
75664,396.9,1
75665,521.2,1
75666,391.2,1
75667,396.6,1
75668,396.5,1
75669,650.7,1
75670,387.1,1
75671,394.1,1
75672,407.7,1
75673,510.8,1
75674,390.4,1
75675,405.5,1
75676,381.5,1
75677,519.9,1
75678,399.8,1
75679,385.9,1
75680,392.0,1
75681,404.6,1
75682,385.0,1
75683,420.7,1
75684,534.5,1
75685,483.4,1
75686,388.8,1
75687,407.6,1
75688,378.9,1
75689,400.5,1
75690,402.1,1
75691,376.3,1
75692,402.8,1
75693,519.7,1
75694,388.4,1
75695,405.1,1
75696,380.7,1
75697,520.0,1
75698,401.9,1
75699,384.7,1
75700,389.1,1
75701,404.7,1
75702,511.3,1
75703,392.4,1
75704,400.7,1
75705,389.9,1
75706,526.0,1
75707,396.6,1
75708,385.2,1
75709,389.7,1
75710,533.1,1
75711,385.6,1
75712,389.2,1
75713,402.7,1
75714,512.9,1
75715,396.8,1
75716,401.0,1
75717,388.2,1
75718,519.5,1
75719,403.6,1
75720,382.0,1
75721,391.3,1
75722,531.4,1
75723,384.8,1
75724,388.5,1
75725,400.7,1
75726,519.5,1
75727,388.7,1
75728,400.8,1
75729,386.9,1
75730,524.2,1
75731,400.7,1
75732,386.7,1
75733,388.1,1
75734,533.8,1
75735,384.4,1
75736,390.5,1
75737,395.0,1
75738,520.9,1
75739,395.9,1
75740,389.2,1
75741,397.9,1
75742,398.2,1
75743,513.3,1
75744,389.8,1
75745,423.6,1
75746,498.1,1
75747,389.9,1
75748,399.1,1
75749,383.7,1
75750,402.7,1
75751,518.9,1
75752,386.8,1
75753,401.2,1
75754,392.8,1
75755,518.1,1
75756,399.4,1
75757,391.1,1
75758,386.4,1
75759,529.3,1
75760,390.6,1
75761,388.9,1
75762,404.6,1
75763,513.7,1
75764,388.8,1
75765,399.0,1
75766,397.5,1
75767,513.1,1
75768,399.7,1
75769,388.4,1
75770,388.2,1
75771,531.4,1
75772,392.9,1
75773,385.1,1
75774,399.8,1
75775,520.5,1
75776,387.7,1
75777,397.4,1
75778,418.9,1
75779,496.3,1
75780,396.8,1
75781,387.7,1
75782,390.8,1
75783,397.2,1
75784,527.1,1
75785,382.3,1
75786,403.9,1
75787,387.8,1
75788,516.7,1
75789,398.8,1
75790,418.9,1
75791,497.6,1
75792,392.2,1
75793,392.0,1
75794,386.2,1
75795,390.6,1
75796,528.4,1
75797,389.9,1
75798,402.0,1
75799,389.0,1
75800,517.6,1
75801,401.3,1
75802,404.4,1
75803,371.1,1
75804,535.8,1
75805,385.8,1
75806,388.4,1
75807,404.0,1
75808,514.9,1
75809,388.7,1
75810,401.6,1
75811,386.9,1
75812,520.5,1
75813,400.9,1
75814,436.8,1
75815,481.1,1
75816,389.0,1
75817,392.7,1
75818,386.9,1
75819,401.7,1
75820,519.1,1
75821,388.5,1
75822,397.2,1
75823,395.2,1
75824,522.7,1
75825,398.1,1
75826,387.2,1
75827,384.4,1
75828,397.9,1
75829,524.0,1
75830,387.8,1
75831,399.2,1
75832,389.8,1
75833,519.2,1
75834,398.0,1
75835,392.2,1
75836,387.5,1
75837,531.2,1
75838,389.6,1
75839,391.2,1
75840,398.8,1
75841,519.9,1
75842,387.1,1
75843,400.2,1
75844,389.8,1
75845,517.8,1
75846,398.2,1
75847,393.6,1
75848,386.6,1
75849,531.1,1
75850,452.5,1
75851,460.3,1
75852,397.3,1
75853,388.3,1
75854,388.1,1
75855,400.7,1
75856,383.0,1
75857,523.4,1
75858,405.4,1
75859,384.3,1
75860,385.6,1
75861,535.2,1
75862,387.0,1
75863,388.8,1
75864,402.4,1
75865,518.5,1
75866,391.0,1
75867,399.7,1
75868,385.7,1
75869,521.1,1
75870,402.0,1
75871,385.2,1
75872,389.0,1
75873,404.8,1
75874,510.0,1
75875,395.5,1
75876,399.2,1
75877,392.7,1
75878,519.6,1
75879,404.9,1
75880,380.8,1
75881,390.8,1
75882,531.9,1
75883,384.6,0
75884,390.0,1
75885,402.4,1
75886,516.6,1
75887,418.8,1
75888,935.0,1
75889,512.0,1
75890,508.3,1
75891,538.6,0
75892,496.8,1
75893,386.0,1
75894,396.3,1
75895,397.4,1
75896,517.7,1
75897,387.3,1
75898,402.1,1
75899,383.9,1
75900,521.7,1
75901,397.2,1
75902,391.5,1
75903,390.9,1
75904,523.7,1
75905,388.8,1
75906,401.7,1
75907,403.3,1
75908,373.4,1
75909,527.0,1
75910,391.3,1
75911,389.5,1
75912,404.4,1
75913,519.7,1
75914,389.5,1
75915,397.6,1
75916,388.0,1
75917,519.3,1
75918,393.9,1
75919,389.6,1
75920,394.3,1
75921,533.5,1
75922,389.4,1
75923,394.1,1
75924,387.1,1
75925,526.4,1
75926,400.9,1
75927,387.3,1
75928,390.3,1
75929,517.7,1
75930,398.1,1
75931,394.7,1
75932,386.7,1
75933,529.5,1
75934,389.1,1
75935,385.8,1
75936,398.5,1
75937,524.1,1
75938,386.6,1
75939,398.4,1
75940,396.5,1
75941,515.4,1
75942,398.8,1
75943,390.3,1
75944,386.7,1
75945,529.2,1
75946,391.7,1
75947,388.2,1
75948,397.8,1
75949,522.5,1
75950,401.7,1
75951,383.8,1
75952,396.1,1
75953,525.0,1
75954,385.7,1
75955,392.7,1
75956,401.5,1
75957,383.5,1
75958,524.6,1
75959,394.1,1
75960,401.3,1
75961,515.7,1
75962,402.9,1
75963,379.7,1
75964,388.5,1
75965,533.5,1
75966,386.3,1
75967,389.4,1
75968,402.3,1
75969,386.3,1
75970,555.4,1
75971,496.2,1
75972,388.6,1
75973,387.7,0
75974,402.5,1
75975,386.9,1
75976,388.7,1
75977,403.9,1
75978,514.7,1
75979,392.4,1
75980,392.1,1
75981,402.0,1
75982,524.9,1
75983,384.5,1
75984,391.5,1
75985,404.1,1
75986,512.5,1
75987,389.3,1
75988,401.8,1
75989,516.8,1
75990,388.8,1
75991,400.4,1
75992,388.0,1
75993,522.3,0
75994,400.5,1
75995,386.1,1
75996,388.8,1
75997,541.6,1
75998,511.2,1
75999,396.0,1
76000,517.2,1
76001,531.2,1
76002,513.8,1
76003,391.4,1
76004,534.8,1
76005,387.1,1
76006,395.7,1
76007,398.4,1
76008,519.3,1
76009,390.7,1
76010,393.8,1
76011,389.6,1
76012,521.2,1
76013,396.0,1
76014,387.9,1
76015,392.1,1
76016,396.7,1
76017,388.3,1
76018,524.1,1
76019,397.0,1
76020,520.0,1
76021,389.8,1
76022,401.6,1
76023,386.4,1
76024,522.7,1
76025,397.1,1
76026,387.5,1
76027,392.4,1
76028,396.6,1
76029,389.7,1
76030,521.5,1
76031,399.6,1
76032,388.4,1
76033,433.4,1
76034,490.7,1
76035,381.9,1
76036,528.0,1
76037,387.9,1
76038,392.4,1
76039,400.6,1
76040,518.9,1
76041,386.9,1
76042,410.2,1
76043,381.2,1
76044,520.6,1
76045,401.8,1
76046,387.2,1
76047,389.0,1
76048,535.0,1
76049,382.7,1
76050,387.8,1
76051,400.0,1
76052,388.2,1
76053,389.9,1
76054,403.8,1
76055,514.8,1
76056,392.7,1
76057,400.3,1
76058,389.0,1
76059,518.3,1
76060,529.0,1
76061,387.9,1
76062,391.3,1
76063,396.2,1
76064,523.8,1
76065,389.9,1
76066,425.9,1
76067,513.2,1
76068,513.2,1
76069,511.4,1
76070,531.3,1
76071,518.9,1
76072,387.3,1
76073,397.4,1
76074,392.0,1
76075,517.1,1
76076,398.5,1
76077,392.6,1
76078,389.2,1
76079,396.8,1
76080,395.4,1
76081,382.9,1
76082,401.5,1
76083,521.4,0
76084,387.1,1
76085,398.6,1
76086,390.3,1
76087,520.7,1
76088,395.9,1
76089,392.3,1
76090,388.3,1
76091,530.2,1
76092,389.0,1
76093,387.6,1
76094,400.2,1
76095,524.9,1
76096,386.1,1
76097,399.1,1
76098,390.3,1
76099,519.2,1
76100,402.3,1
76101,390.1,1
76102,383.0,1
76103,529.0,1
76104,392.9,1
76105,386.3,1
76106,438.4,1
76107,487.5,1
76108,386.1,1
76109,404.2,1
76110,386.4,1
76111,517.7,1
76112,402.2,1
76113,390.2,1
76114,386.7,1
76115,525.4,1
76116,392.0,1
76117,386.8,1
76118,400.7,1
76119,521.7,1
76120,383.6,1
76121,402.4,1
76122,391.8,1
76123,389.7,1
76124,534.2,1
76125,383.7,1
76126,387.2,1
76127,397.8,1
76128,524.4,1
76129,387.2,1
76130,397.2,1
76131,396.7,1
76132,515.1,1
76133,399.5,1
76134,393.3,1
76135,383.9,1
76136,531.3,1
76137,391.6,1
76138,388.0,1
76139,400.4,1
76140,520.1,0
76141,385.7,1
76142,398.6,0
76143,391.9,1
76144,519.0,1
76145,396.5,1
76146,388.8,1
76147,392.6,1
76148,521.8,1
76149,400.5,1
76150,392.8,1
76151,394.4,1
76152,517.6,1
76153,400.6,1
76154,386.0,1
76155,391.2,1
76156,528.1,1
76157,388.0,1
76158,392.1,1
76159,403.6,1
76160,517.9,1
76161,389.8,1
76162,397.1,1
76163,385.7,0
76164,391.8,1
76165,545.6,1
76166,369.1,1
76167,394.4,1
76168,399.7,1
76169,519.4,1
76170,390.2,1
76171,397.1,1
76172,387.4,1
76173,526.4,1
76174,393.4,1
76175,390.9,1
76176,390.2,1
76177,530.7,1
76178,386.6,1
76179,391.1,1
76180,396.5,1
76181,546.0,1
76182,504.5,1
76183,517.1,1
76184,393.4,1
76185,399.3,1
76186,390.0,1
76187,521.5,1
76188,396.6,1
76189,517.3,1
76190,527.6,1
76191,385.4,1
76192,523.0,1
76193,401.5,1
76194,386.9,1
76195,387.9,1
76196,533.6,1
76197,387.5,1
76198,392.8,1
76199,399.4,1
76200,516.7,1
76201,390.7,1
76202,399.0,1
76203,390.0,1
76204,518.7,1
76205,402.3,1
76206,386.9,1
76207,387.7,1
76208,404.8,1
76209,514.8,1
76210,389.0,1
76211,398.0,1
76212,390.4,1
76213,524.3,1
76214,391.8,1
76215,390.1,1
76216,401.6,1
76217,545.9,1
76218,497.7,1
76219,385.6,1
76220,400.3,1
76221,393.3,1
76222,388.7,1
76223,392.8,1
76224,396.2,1
76225,524.4,1
76226,390.3,1
76227,400.0,1
76228,388.8,1
76229,522.6,1
76230,395.9,1
76231,383.9,1
76232,391.1,1
76233,527.1,1
76234,390.7,1
76235,390.5,1
76236,396.8,1
76237,522.5,1
76238,390.3,1
76239,396.8,1
76240,387.9,1
76241,524.3,1
76242,401.8,1
76243,385.2,1
76244,391.5,1
76245,527.5,1
76246,387.2,1
76247,391.4,1
76248,397.2,1
76249,520.8,1
76250,397.1,1
76251,391.3,1
76252,389.2,1
76253,394.0,1
76254,527.9,1
76255,386.7,1
76256,391.6,1
76257,542.8,1
76258,502.0,1
76259,392.1,1
76260,403.7,1
76261,383.1,1
76262,391.6,1
76263,413.2,1
76264,372.4,1
76265,393.3,1
76266,528.0,1
76267,390.3,1
76268,388.6,1
76269,395.8,1
76270,524.2,1
76271,389.9,1
76272,398.8,1
76273,386.3,1
76274,523.5,1
76275,394.6,1
76276,393.8,1
76277,387.8,1
76278,528.0,1
76279,389.3,1
76280,391.3,1
76281,397.6,1
76282,524.1,1
76283,386.8,1
76284,397.1,1
76285,389.9,1
76286,522.9,1
76287,397.6,1
76288,387.3,1
76289,395.9,1
76290,525.7,1
76291,387.7,1
76292,391.0,1
76293,397.1,1
76294,438.0,0
76295,498.3,1
76296,549.9,1
76297,512.5,1
76298,510.1,1
76299,514.1,1
76300,526.0,0
76301,655.0,1
76302,511.8,1
76303,559.1,1
76304,501.5,1
76305,588.5,1
76306,442.9,1
76307,385.9,1
76308,525.2,1
76309,588.4,1
76310,469.2,1
76311,514.1,1
76312,547.6,1
76313,494.3,1
76314,392.5,1
76315,614.6,1
76316,439.8,1
76317,668.5,1
76318,371.9,1
76319,503.6,1
76320,652.8,1
76321,416.5,1
76322,524.1,1
76323,409.4,1
76324,384.8,1
76325,508.8,1
76326,392.9,1
76327,394.3,1
76328,392.3,1
76329,394.3,1
76330,518.1,1
76331,395.9,1
76332,545.0,1
76333,518.5,1
76334,522.4,1
76335,517.7,1
76336,385.6,1
76337,526.7,1
76338,395.9,1
76339,391.4,1
76340,408.0,1
76341,506.4,1
76342,385.2,1
76343,589.5,1
76344,460.8,1
76345,396.0,1
76346,401.5,1
76347,518.2,1
76348,525.3,1
76349,514.9,1
76350,391.9,1
76351,407.6,1
76352,516.2,1
76353,389.8,1
76354,395.6,1
76355,388.3,1
76356,520.0,1
76357,398.1,1
76358,393.0,1
76359,397.9,0
76360,516.6,1
76361,390.9,1
76362,400.4,1
76363,387.3,1
76364,522.3,1
76365,397.7,1
76366,393.5,1
76367,387.5,1
76368,530.1,1
76369,390.0,1
76370,389.5,1
76371,400.2,1
76372,516.6,1
76373,388.7,1
76374,400.4,1
76375,389.2,1
76376,435.5,1
76377,486.1,1
76378,389.2,1
76379,387.3,1
76380,526.9,1
76381,393.8,1
76382,392.2,1
76383,392.9,1
76384,390.2,1
76385,524.7,1
76386,395.1,1
76387,389.0,1
76388,523.9,1
76389,393.2,1
76390,390.8,1
76391,391.9,1
76392,393.0,1
76393,523.5,1
76394,392.4,1
76395,416.4,1
76396,498.5,1
76397,561.7,1
76398,490.9,1
76399,524.5,1
76400,517.5,1
76401,390.6,1
76402,394.8,1
76403,529.5,1
76404,388.3,1
76405,391.2,1
76406,391.3,1
76407,394.5,1
76408,396.4,1
76409,524.5,1
76410,388.5,1
76411,522.6,1
76412,397.1,1
76413,388.3,1
76414,396.5,1
76415,388.0,1
76416,393.4,1
76417,523.2,1
76418,395.0,1
76419,522.7,1
76420,391.8,1
76421,391.2,0
76422,392.0,1
76423,525.5,1
76424,392.8,1
76425,389.7,1
76426,402.6,1
76427,517.1,1
76428,424.2,1
76429,497.9,1
76430,539.0,1
76431,534.0,1
76432,490.7,1
76433,519.8,1
76434,394.2,1
76435,395.1,1
76436,396.3,1
76437,394.9,1
76438,386.2,1
76439,391.1,1
76440,524.5,1
76441,389.3,1
76442,397.6,1
76443,392.1,1
76444,518.3,1
76445,396.7,1
76446,524.9,1
76447,387.1,1
76448,394.0,1
76449,396.8,1
76450,519.9,1
76451,395.9,1
76452,392.1,1
76453,387.2,1
76454,530.3,1
76455,392.1,1
76456,387.5,1
76457,396.3,1
76458,527.5,1
76459,387.6,1
76460,393.3,1
76461,394.2,1
76462,520.1,1
76463,428.3,1
76464,490.9,1
76465,518.3,1
76466,528.5,1
76467,387.9,1
76468,522.8,1
76469,526.7,1
76470,389.9,1
76471,396.7,1
76472,394.6,1
76473,517.2,1
76474,395.1,1
76475,392.8,1
76476,389.6,1
76477,392.3,1
76478,395.1,1
76479,390.2,1
76480,526.7,1
76481,393.0,1
76482,390.8,1
76483,391.3,1
76484,526.2,1
76485,393.1,0
76486,391.1,1
76487,394.1,1
76488,518.6,1
76489,526.9,1
76490,391.4,1
76491,394.4,1
76492,399.8,1
76493,521.9,1
76494,386.0,1
76495,401.4,1
76496,386.1,1
76497,520.2,1
76498,401.8,1
76499,392.6,1
76500,384.3,1
76501,402.1,1
76502,384.7,1
76503,390.3,1
76504,417.5,1
76505,501.0,1
76506,386.4,1
76507,395.2,1
76508,400.1,1
76509,526.8,1
76510,386.5,1
76511,389.6,1
76512,397.2,1
76513,527.7,1
76514,383.0,1
76515,391.6,1
76516,395.3,1
76517,519.4,1
76518,398.8,1
76519,395.5,1
76520,384.1,1
76521,550.8,1
76522,523.3,1
76523,499.5,1
76524,528.2,1
76525,523.1,1
76526,390.7,1
76527,389.8,1
76528,524.6,1
76529,386.7,1
76530,405.3,1
76531,387.0,1
76532,521.3,1
76533,397.9,1
76534,394.7,1
76535,385.1,1
76536,394.5,1
76537,522.9,1
76538,387.8,1
76539,398.0,1
76540,385.8,1
76541,550.2,1
76542,368.6,1
76543,391.9,1
76544,398.2,1
76545,520.5,1
76546,386.9,1
76547,396.6,1
76548,395.6,1
76549,520.0,1
76550,399.8,1
76551,386.1,1
76552,390.5,1
76553,522.0,1
76554,393.1,1
76555,394.6,1
76556,401.8,1
76557,515.9,1
76558,390.9,1
76559,401.9,1
76560,385.4,1
76561,521.2,1
76562,399.4,1
76563,387.9,1
76564,390.9,1
76565,532.2,1
76566,386.5,1
76567,388.2,1
76568,401.7,1
76569,518.3,1
76570,389.4,1
76571,398.3,1
76572,389.8,1
76573,520.4,1
76574,401.0,1
76575,386.9,1
76576,409.1,1
76577,511.9,1
76578,384.1,1
76579,392.5,1
76580,399.7,1
76581,390.0,1
76582,534.7,1
76583,382.3,1
76584,388.7,1
76585,398.3,1
76586,518.7,1
76587,394.1,1
76588,397.7,1
76589,386.9,1
76590,521.8,1
76591,393.2,1
76592,395.8,1
76593,387.1,1
76594,531.7,1
76595,389.0,1
76596,386.8,1
76597,402.3,1
76598,519.4,1
76599,389.6,1
76600,395.3,1
76601,391.7,1
76602,524.0,1
76603,400.4,1
76604,389.5,1
76605,385.7,1
76606,528.5,1
76607,391.0,1
76608,391.9,1
76609,395.0,1
76610,524.8,1
76611,385.8,1
76612,400.4,1
76613,386.9,1
76614,527.0,1
76615,396.6,1
76616,386.9,1
76617,389.4,1
76618,529.6,1
76619,387.0,1
76620,390.2,1
76621,401.8,1
76622,386.3,1
76623,521.9,1
76624,397.8,0
76625,389.7,1
76626,389.5,1
76627,531.7,1
76628,388.1,1
76629,389.9,1
76630,398.1,1
76631,521.8,1
76632,388.3,1
76633,400.1,1
76634,389.8,1
76635,517.9,1
76636,402.4,1
76637,385.5,1
76638,410.4,1
76639,535.2,1
76640,495.5,1
76641,388.8,1
76642,400.4,1
76643,387.2,1
76644,388.8,1
76645,400.8,1
76646,386.5,1
76647,521.1,1
